38241856300,Author_ID,Paper_ID
2255,37282559500,964535
2256,37729702200,964538
2257,37424645300,964538
2258,37728223900,964538
2259,37442956900,964538
2260,37728395400,964539
2261,37418740700,964539
2262,37728231400,964540
2263,37267822600,964540
2264,37297779800,964540
2265,37284271200,964540
2266,37569245800,964544
2267,37726539700,964544
2268,37085942150,964544
2269,37282576500,964543
2270,37388414900,964543
2271,38270017200,964542
2272,37373297800,964542
2273,37268023800,964542
2274,37361518700,964542
2275,37373299500,964542
2276,37327212900,964546
2277,37282925600,964546
2278,37378534100,964547
2279,37370454300,964547
2280,37726622500,964547
2281,37066994900,964549
2282,37315469200,964549
2283,37726262800,964549
2284,37339406400,964550
2285,37295769200,964550
2286,37267352000,964550
2287,37277708500,964545
2288,38201834500,964545
2289,37267356000,964545
2290,37737825600,964545
2291,37275712600,964545
2292,37741138300,964545
2293,37294342100,964545
2294,37728340200,964545
2295,37728344300,964545
2296,37728344700,964545
2297,37329570500,964548
2298,37728393600,964548
2299,37728389500,964548
2300,37740591600,964548
2301,37374937200,964548
2302,37728394300,964548
2303,37726358800,964548
2304,37266790400,964551
2305,37279025800,964552
2306,37268052800,964552
2307,37376928400,964552
2308,37658171000,964553
2309,38181091300,964553
2310,37356983700,964553
2311,37275861300,964554
2312,37728232400,964554
2313,37275858700,964554
2314,37271931500,964554
2315,37284302300,964554
2316,37282727500,964555
2317,37282581000,964555
2318,37267822600,964555
2319,37728392500,964555
2320,37267788200,964555
2321,37284271200,964555
2322,37730629300,964557
2323,37356207300,964557
2324,37738942000,964556
2325,37273119700,964556
2326,37065056300,964556
2327,37268388100,964556
2328,37063831100,964556
2329,37282344300,1173140
2330,37400175300,964559
2331,37282559500,964559
2332,38180788900,964559
2333,37731096900,964559
2334,37329570500,964564
2335,37728389500,964564
2336,37740591600,964564
2337,37419565900,1173142
2338,38137891600,1173142
2339,38152592400,1173142
2340,37442008700,1173141
2341,37652594600,1173141
2342,37349803800,1173141
2343,37399569300,1173143
2344,38151550800,1173143
2345,38102799300,1173143
2346,37283138700,1173144
2347,37372818600,1173144
2348,37282557300,1173144
2349,37669961800,1173144
2350,37371920000,1173145
2351,37372036700,1173145
2352,37725426400,1173146
2353,37974832100,1173146
2354,37295140000,1173146
2355,37561614400,1173147
2356,38136880400,1173147
2357,37283026800,1173148
2358,37279773300,1173148
2359,37279760100,1173148
2360,37565128700,1173150
2361,37945252000,1173150
2362,38220979200,1173149
2363,37274158800,1173149
2364,38221553100,1173149
2365,37282552200,1173149
2366,37267169300,1173152
2367,37273547300,1173152
2368,37292632600,1173151
2369,37268441700,1173151
2370,37279217900,1173151
2371,37326291000,1173153
2372,37267249200,1173153
2373,38153582400,1173154
2374,37067926200,1173154
2375,37550759700,1173155
2376,38137891600,1173158
2377,38150082500,1173158
2378,37419565900,1173158
2379,37407972900,1173156
2380,37283026800,1173156
2381,37274158800,1173157
2382,37689207700,1173157
2383,37546620400,1173157
2384,37414256700,1173159
2385,38144155300,1173159
2386,37266021800,1173159
2387,37062567500,1173162
2388,37550836200,1173160
2389,38014884900,1173160
2390,37264873500,1173161
2391,37282731400,1173161
2392,37283487400,1173161
2393,37378570400,1173164
2394,37349418300,1173163
2395,37282570100,1173163
2396,37282634700,1183753
2397,37282272000,1183753
2398,37424645300,1183752
2399,37645846600,1183752
2400,38149996100,1183752
2401,37442956900,1183752
2402,38150692300,1183755
2403,37296739100,1183755
2404,37276023400,1183755
2405,37282727500,1183754
2406,37282581000,1183754
2407,37267822600,1183754
2408,37267788200,1183754
2409,37282552200,1183754
2410,38156610200,1183758
2411,37266777200,1183758
2412,37728224400,1183757
2413,37397544400,1183757
2414,38149622600,1183757
2415,38274901700,1183760
2416,37698248900,1183760
2417,37267825100,1183759
2418,37267825600,1183759
2419,37274216600,1183761
2420,37284273900,1183761
2421,37268045000,1183762
2422,37266847600,1183762
2423,37085368197,1183762
2424,37272036400,1183765
2425,37446940600,1183765
2426,37418878100,1183763
2427,37275858700,1183763
2428,37282897100,1183763
2429,37270741000,1183763
2430,37324263400,1183764
2431,38149547900,1183764
2432,37266777200,1183764
2433,37282598900,1183764
2434,38155160900,1183767
2435,37279771900,1183767
2436,37265762400,1183766
2437,37267322600,1183766
2438,38149545900,1183766
2439,37282704100,1183766
2440,37281897600,1183768
2441,37449235700,1183768
2442,37282290900,1183769
2443,37282292000,1183769
2444,37564265400,1183770
2445,37737793900,1183770
2446,37283033000,1183771
2447,37275694700,1183771
2448,37266790600,1183771
2449,37411444100,1183772
2450,37282574800,1183772
2451,37282578800,1183772
2452,37282068700,1183772
2453,37284312600,1183774
2454,38318193800,1183774
2455,37284192900,1183773
2456,37349884100,1183773
2457,37266085200,1183773
2458,37267322600,1183773
2459,37332752000,1183776
2460,37391562600,1183776
2461,37621345600,1183776
2462,37362958300,1183775
2463,38139540100,1183775
2464,37268052800,1183775
2465,37266781000,1183778
2466,38149994300,1183778
2467,37373910900,1183778
2468,38526134600,1183778
2469,38155731600,1183777
2470,38000798200,1183777
2471,37282598900,1183777
2472,37282292000,1183777
2473,37266777200,1183777
2474,38306600100,1183780
2475,38182750200,1183780
2476,37282272000,1183780
2477,37279025800,1183779
2478,37278915900,1183779
2479,37273119700,1183779
2480,37268052800,1183779
2481,37282721800,1183782
2482,38145765600,1183781
2483,37326090900,1183781
2484,37266754700,1183781
2485,37566595500,1183781
2486,38149622100,1183783
2487,37565742800,1183785
2488,38145176200,1183784
2489,37334922800,1183784
2490,37998748200,1183786
2491,37372689000,1183786
2492,37281781700,1183787
2493,37301161800,1183787
2494,37282742400,1183788
2495,37275258400,1183788
2496,38149521000,1183788
2497,37826582200,1183789
2498,37269516700,1183789
2499,37265831900,1183789
2500,38275083200,1183791
2501,37275869400,1183791
2502,37328724500,1183791
2503,38150365000,1183790
2504,37065321900,1183790
2505,37346467200,1183790
2506,37270561900,1183792
2507,37283059800,1183792
2508,38149818000,1183792
2509,37270560600,1183792
2510,37546486500,1183794
2511,37281880000,1183794
2512,37281769000,1183794
2513,37337226600,1183793
2514,37282878500,1183793
2515,37425426700,1183793
2516,37277619300,1183793
2517,37330248600,1183796
2518,37282193800,1183796
2519,37283081500,1183795
2520,38273141800,1183795
2521,38278819700,1183795
2522,37418740700,1183795
2523,37274785100,1183798
2524,37267352000,1183798
2525,37266085200,1183799
2526,37360174300,1183799
2527,37938415900,1183797
2528,37830552200,1183797
2529,37662873700,1183797
2530,37295968100,1183797
2531,37282193800,1183800
2532,38149718800,1183800
2533,37331033400,1183800
2534,37554695200,1183803
2535,37298406100,1183803
2536,38559383300,1183801
2537,37298442300,1183801
2538,37327212900,1183804
2539,37282925600,1183804
2540,38153606700,1183806
2541,37419565900,1183806
2542,37391946800,1183802
2543,38149705700,1183802
2544,37300425000,1183802
2545,37269366200,1183802
2546,37282880200,1183802
2547,37282608000,1183807
2548,37282576300,1183805
2549,37947852700,1183805
2550,37275869400,1183805
2551,37283754100,1183808
2552,38147203400,1183808
2553,38149703800,1183808
2554,38147016200,1183811
2555,37282596600,1183811
2556,38151039900,1183811
2557,38149940200,1183811
2558,37369654900,1183809
2559,38000798200,1183809
2560,37282608000,1183809
2561,37338797400,1183809
2562,37267290500,1183810
2563,37267813100,1183810
2564,37269320000,1183810
2565,37284312600,1183810
2566,37267811400,1183810
2567,37597820500,1183815
2568,37324424400,1183813
2569,37342784800,1183813
2570,38149813100,1183813
2571,38155160900,1183814
2572,37279771900,1183814
2573,38146099300,1183814
2574,37282727500,1183812
2575,37282641800,1183812
2576,37281909700,1183812
2577,37728231400,1183812
2578,37284317200,1183812
2579,38149719800,1183812
2580,37282581000,1183812
2581,38667381800,1183812
2582,37267822600,1183812
2583,37267788200,1183812
2584,37357145300,1183812
2585,37728224400,1183812
2586,37448821300,1183812
2587,37282552200,1183812
2588,37378534100,1183817
2589,37739505800,1183817
2590,37352131200,1183817
2591,38138865600,1183817
2592,38255691800,1183818
2593,38254204400,1183818
2594,38182530100,1183818
2595,38253695800,1183818
2596,37412023800,1183816
2597,37275869400,1183816
2598,37281058700,1183816
2599,37336974400,1183816
2600,37282576500,1183819
2601,37265693000,1183819
2602,37273805800,1183819
2603,38142293100,1183822
2604,37324424400,1183822
2605,37448146200,1183822
2606,37441461200,1183820
2607,37282899200,1183820
2608,37282577700,1183820
2609,38149335100,1183821
2610,37282541100,1183821
2611,37732410200,1183821
2612,37828727500,1183821
2613,38015261400,1183823
2614,38149815100,1183823
2615,37282573500,1183823
2616,37351750500,1183823
2617,37283251400,1183825
2618,38137776900,1183825
2619,37282637000,1183824
2620,37556794500,1183824
2621,38140573600,1183824
2622,37928834000,1183824
2623,37282272000,1183824
2624,37955451000,1183824
2625,37372175500,1183827
2626,37730629300,1183826
2627,37356207300,1183826
2628,37443178200,1249002
2629,37265850800,1249001
2630,38147235600,1183828
2631,37282292000,1183828
2632,37418915200,1183828
2633,37267809900,1183829
2634,37277264800,1183829
2635,37268023800,1183829
2636,37563819100,1249003
2637,37267249200,1249004
2638,38201799400,1249004
2639,37550759700,1249005
2640,37542391000,1249005
2641,37652594600,1249007
2642,37442008700,1249007
2643,37374699000,1249006
2644,37088041983,1249006
2645,37945504200,1249006
2646,37087690509,1249006
2647,37088043168,1249006
2648,38198657400,1249008
2649,37285000100,1249008
2650,37352792200,1249008
2651,38275083200,1249009
2652,37275869400,1249009
2653,37280749300,1249010
2654,38150219800,1249010
2655,37282731400,1249013
2656,37283487400,1249013
2657,37292632600,1249015
2658,37929204000,1249015
2659,37268441700,1249015
2660,37279217900,1249015
2661,38193849400,1249014
2662,37372586800,1249014
2663,38022952100,1249014
2664,37672002300,1249014
2665,37273308900,1249014
2666,38202898100,1249016
2667,37279217900,1249016
2668,38183230000,1249016
2669,37268441700,1249016
2670,37546988100,1249018
2671,37360588500,1249018
2672,37063728500,1249018
2673,38199879300,1249020
2674,37419565900,1249020
2675,37444609500,1249019
2676,37284685200,1249019
2677,37279666400,1249019
2678,37279681600,1249019
2679,38026709000,1249021
2680,38202832700,1249021
2681,37085932011,1249021
2682,37297193300,1249021
2683,38307086000,1249022
2684,38335711400,1249022
2685,37282637800,1249022
2686,38201292600,1249024
2687,37295438200,1249025
2688,37295439000,1249025
2689,37325492100,1249023
2690,37334180100,1249023
2691,37611663700,1249026
2692,38202075100,1249026
2693,37326291000,1249030
2694,38202116700,1249031
2695,37296143000,1249031
2696,37296141000,1249031
2697,37540651600,1249027
2698,38467650200,1249027
2699,38197720100,1249027
2700,37267736900,1249027
2701,37563163700,1250351
2702,37415825900,1250351
2703,37086672836,1250350
2704,37372818600,1250350
2705,37086672798,1250350
2706,37282730100,1250350
2707,37273308900,1250350
2708,37282727500,1250353
2709,37267822600,1250353
2710,37282581000,1250353
2711,37282552200,1250353
2712,37283754100,1250355
2713,37356983700,1250354
2714,37646706300,1250354
2715,38202614000,1250352
2716,37725245800,1250352
2717,38200661900,1250352
2718,37442679500,1250352
2719,37281841200,1250352
2720,37726237200,1250352
2721,37430681500,1250352
2722,37293901500,1250352
2723,37330183900,1250356
2724,38198915600,1250356
2725,37565783800,1250358
2726,37282541100,1250358
2727,37275694700,1250358
2728,38198885000,1250357
2729,37324263400,1250357
2730,37266777200,1250357
2731,37267322600,1250357
2732,37554814900,1250359
2733,37280545800,1250359
2734,37266791800,1250359
2735,37276553900,1250359
2736,37268052800,1250359
2737,37267825100,1250360
2738,37275777500,1250360
2739,38185529300,1250360
2740,37267825600,1250360
2741,37268045000,1250361
2742,37324424400,1250361
2743,37085368197,1250361
2744,37267249200,1250363
2745,37282639600,1250362
2746,37282637800,1250362
2747,37282626600,1250362
2748,37282625600,1250362
2749,37282627400,1250362
2750,37267247900,1250364
2751,37267249300,1250364
2752,37274158800,1250364
2753,38198208400,1250367
2754,38200968100,1250367
2755,37564112000,1250365
2756,37282291100,1250365
2757,37282068700,1250365
2758,37284312600,1250365
2759,37265783400,1250366
2760,37265786900,1250366
2761,37346861300,1250366
2762,37550808100,1250366
2763,37265788700,1250366
2764,37270887900,1250366
2765,37066068100,1250368
2766,37271825900,1250368
2767,37267825600,1250368
2768,37282594600,1250369
2769,37563167000,1250369
2770,37328954600,1250369
2771,37266753700,1250371
2772,37425394400,1250372
2773,37282574800,1250372
2774,38481208600,1250373
2775,37279493500,1250373
2776,37840642900,1250374
2777,37279493500,1250374
2778,37284274100,1250374
2779,37288235400,1250375
2780,37448237300,1250370
2781,37086911344,1250370
2782,37551595300,1250370
2783,38068879800,1250370
2784,37086908729,1250370
2785,37086911080,1250370
2786,37945387300,1250370
2787,37945386700,1250370
2788,37356207300,1250370
2789,37268047100,1250377
2790,37267249200,1250377
2791,37266875400,1250376
2792,37282635100,1250376
2793,37282272000,1250376
2794,37271851300,1250376
2795,37558766900,1250378
2796,38481208600,1250378
2797,37279493500,1250378
2798,37274785100,1250379
2799,37267352000,1250379
2800,37362958300,1250380
2801,37619958500,1250380
2802,37426872100,1250381
2803,38198607400,1250381
2804,37266777200,1250381
2805,37276931400,1250381
2806,37548560500,1250384
2807,37444424000,1250384
2808,37067591000,1250382
2809,37279025800,1250382
2810,37273608100,1250382
2811,37268052800,1250382
2812,37276553900,1250382
2813,37552979700,1250383
2814,37282598900,1250383
2815,37266777200,1250383
2816,37550576700,1250383
2817,37560044500,1250385
2818,37444424000,1250385
2819,37394809600,1250386
2820,38197400800,1250386
2821,37274158800,1250386
2822,37282726800,1250387
2823,37282727500,1250387
2824,37282552200,1250387
2825,37278915900,1250388
2826,37273119700,1250388
2827,37268052800,1250388
2828,37268043100,1250390
2829,37284293000,1250390
2830,38140167100,1250390
2831,37085368197,1250390
2832,37279695300,1250391
2833,37281262900,1250391
2834,37279493500,1250391
2835,37282739200,1250391
2836,37828723800,1250389
2837,37350243300,1250389
2838,37282578800,1250389
2839,37282068700,1250389
2840,37267811400,1250389
2841,37268691800,1250392
2842,38125927600,1250392
2843,37945252000,1250392
2844,37282718200,1250392
2845,37692531400,1250392
2846,37349803800,1250392
2847,37345685900,1250394
2848,37275861300,1250396
2849,37436452900,1250395
2850,38203084400,1250395
2851,37282067000,1250398
2852,38526446600,1250400
2853,38198912900,1250400
2854,37394495600,1250400
2855,38201565200,1250401
2856,37280982800,1250401
2857,38198910100,1250397
2858,37394315500,1250397
2859,37295045800,1250397
2860,37394318300,1250397
2861,37271678400,1250397
2862,37266876100,1250399
2863,37565780500,1250399
2864,37565779800,1250399
2865,37271851300,1250399
2866,37542815100,1250402
2867,37405886900,1250402
2868,37279493500,1250402
2869,37738942000,1250403
2870,37273119700,1250403
2871,37427327200,1250404
2872,37085368197,1250404
2873,37272637300,1250405
2874,37268052800,1250405
2875,37284278600,1250405
2876,38200498200,1250405
2877,37284317200,1250406
2878,38272537700,1250406
2879,37591264000,1250407
2880,37265783400,1250407
2881,37270887900,1250407
2882,37281897600,1250408
2883,37269320000,1250408
2884,37565742800,1250408
2885,37282623700,1250408
2886,37267823200,1250410
2887,37269011000,1250410
2888,38197765400,1250409
2889,37300425000,1250409
2890,37358198200,1250409
2891,38514733100,1250409
2892,37326165100,1250411
2893,38198925300,1250411
2894,38197646400,1250411
2895,37425953500,1250413
2896,37282576300,1250413
2897,37275869400,1250413
2898,37324263400,1250412
2899,38149547900,1250412
2900,37426872100,1250412
2901,38198885000,1250412
2902,37266777200,1250412
2903,37266873200,1250412
2904,37412023800,1250415
2905,37275869400,1250415
2906,37281058700,1250415
2907,37282742400,1250414
2908,37267322600,1250414
2909,37265762400,1250414
2910,37275858700,1250414
2911,37378534100,1250416
2912,38198667500,1250416
2913,38190845700,1250417
2914,38188281400,1250417
2915,37274158800,1250417
2916,37297590400,1250419
2917,37299300400,1250419
2918,37288597500,1250418
2919,37275869400,1250418
2920,37282708700,1250418
2921,38203215500,1250418
2922,37282594500,1250420
2923,37264891100,1250420
2924,37272425500,1250422
2925,37359029500,1250422
2926,38196945000,1250422
2927,38197908500,1250422
2928,37442441900,1250422
2929,38139545800,1250421
2930,38152504300,1250421
2931,37275249200,1250421
2932,37371354900,1250421
2933,37726031300,1250423
2934,37267387800,1250423
2935,37282068700,1250423
2936,37565737200,1250423
2937,38550755500,1250423
2938,37266085200,1250425
2939,37360174300,1250425
2940,38550755500,1250427
2941,37360588500,1250426
2942,37326091300,1250426
2943,37283026800,1250426
2944,37086897012,1250426
2945,37868928800,1250424
2946,37436452900,1250424
2947,37424578200,1250424
2948,37268707800,1250424
2949,38202666300,1250424
2950,38196814800,1250424
2951,37371177100,1250424
2952,37963994600,1250424
2953,37294705600,1250424
2954,37282569700,1250428
2955,37275861300,1250428
2956,37349490300,1250428
2957,37268441700,1250428
2958,37276931400,1250428
2959,37275712600,1250428
2960,37688563600,1382886
2961,37407972900,1382886
2962,37939616200,1382886
2963,37270871700,1250430
2964,37297068800,1250430
2965,38203097900,1250430
2966,37392500700,1250430
2967,38198673300,1250430
2968,37269516700,1250429
2969,37276931400,1250429
2970,38199089200,1250429
2971,37284273900,1250429
2972,38202925600,1250429
2973,37329502700,1250429
2974,37326291000,1382938
2975,37564883300,1382904
2976,37418696100,1382902
2977,37267736900,1382902
2978,37940355500,1382913
2979,37349490300,1382913
2980,37646534300,1382908
2981,37337567000,1382908
2982,37929204000,1382895
2983,37268441700,1382895
2984,37279217900,1382895
2985,37265724400,1382932
2986,37941386400,1382932
2987,37296759400,1382932
2988,37394939100,1382900
2989,37546982800,1382900
2990,37549965800,1382900
2991,37340122200,1382900
2992,37549964500,1382900
2993,37938665500,1382890
2994,37567262900,1382890
2995,37283240400,1382890
2996,38526446600,1382899
2997,37939943900,1382899
2998,37394495600,1382899
2999,37284999600,1382927
3000,37392048900,1382927
3001,37287846900,1382927
3002,37929364700,1382927
3003,37934704500,1382927
3004,37938687100,1382927
3005,37938687400,1382927
3006,37283138700,1382939
3007,37939647200,1382939
3008,37282557300,1382939
3009,37669961800,1382939
3010,37827860500,1382939
3011,37267197100,1382889
3012,37268047100,1382889
3013,37267249200,1382889
3014,37282997000,1382943
3015,37349490300,1382943
3016,37282996500,1382943
3017,37295426700,1382943
3018,37925992500,1382925
3019,37282210400,1382925
3020,37704437500,1382887
3021,37654961400,1382887
3022,37564433400,1382928
3023,37356872100,1382928
3024,37939601800,1382915
3025,37282570100,1382915
3026,37934965500,1382915
3027,37422552700,1382892
3028,37283016400,1382892
3029,37280749300,1382944
3030,37938488400,1382940
3031,37938489000,1382940
3032,37267736900,1382940
3033,37445830400,1382941
3034,37418232000,1382941
3035,37442288800,1382941
3036,37927235100,1382918
3037,37070774300,1382918
3038,37328688300,1382918
3039,37330910300,1382918
3040,37274264300,1382921
3041,37283138700,1382921
3042,37275646700,1382921
3043,37669961800,1382921
3044,38193849400,1382935
3045,37374614800,1382935
3046,37295085900,1382935
3047,37357067600,1382935
3048,37282588900,1382935
3049,37941944900,1382935
3050,37654414100,1382935
3051,37271719400,1382935
3052,37273308900,1382935
3053,37326291000,1382909
3054,37267249200,1382909
3055,37273045500,1382922
3056,37284208400,1382922
3057,37282558300,1382922
3058,37268765000,1382922
3059,37285509900,1382934
3060,37283464100,1382934
3061,37939700500,1382934
3062,37662339600,1382907
3063,37326291000,1382907
3064,37282997400,1382901
3065,37283172300,1382901
3066,37283186100,1382901
3067,37931098300,1382942
3068,37941007700,1382942
3069,37938647900,1382942
3070,37925993600,1382942
3071,37398749700,1382910
3072,37550247700,1382910
3073,37419557200,1382884
3074,37419565900,1382884
3075,37419559500,1382884
3076,37285000100,1382914
3077,37938481400,1382914
3078,37938665000,1382898
3079,37559619200,1382898
3080,37283017700,1382929
3081,37412023800,1382945
3082,37275869400,1382945
3083,37930339400,1382924
3084,37938072800,1382924
3085,37275861300,1382903
3086,37275858700,1382903
3087,37943636700,1382888
3088,37283138700,1382888
3089,37282557300,1382888
3090,37827860500,1382888
3091,37929365500,1382916
3092,37085945247,1382916
3093,37939677000,1382916
3094,37939677700,1382916
3095,37939678100,1382916
3096,37926388300,1382891
3097,37349490300,1382891
3098,37407972900,1382905
3099,38275875000,1382912
3100,37356872100,1382912
3101,38272685400,1382912
3102,37283182000,1382920
3103,37926551500,1382920
3104,37299368000,1382906
3105,37414256700,1382906
3106,37372818600,1382906
3107,37067270600,1382936
3108,37563799500,1382936
3109,37448060300,1382936
3110,37279760100,1382936
3111,38256564300,1382894
3112,38122822500,1382894
3113,37282753300,1382894
3114,37938693800,1382919
3115,37282996500,1382919
3116,37326091300,1382885
3117,37349418300,1382933
3118,37927697700,1382933
3119,37292632600,1382893
3120,37932988400,1382893
3121,37557769100,1382893
3122,37554158700,1382893
3123,37268441700,1382893
3124,37279217900,1382893
3125,38271918800,1382926
3126,38275083200,1382926
3127,37936804400,1382923
3128,37282570100,1382923
3129,37270222000,1382923
3130,37939704200,1382917
3131,37273754900,1382917
3132,37939591100,1382931
3133,37928834000,1382931
3134,37681355300,1382897
3135,37928946300,1382897
3136,37938416400,1382897
3137,37323990900,1382897
3138,37288875000,1382937
3139,37326161000,1382937
3140,37553339300,1382937
3141,37554043900,1382937
3142,37293511300,1382937
3143,37282576200,1372256
3144,37271754900,1372256
3145,37266247700,1372256
3146,37284192900,1372227
3147,37282622600,1372227
3148,37554814900,1372205
3149,37882660300,1372205
3150,37276553900,1372205
3151,37282899200,1372203
3152,37282578400,1372203
3153,37282577700,1372203
3154,37282571600,1372203
3155,37282584800,1372221
3156,37282580100,1372221
3157,37282579200,1372221
3158,37282581900,1372221
3159,37268028700,1372221
3160,37284271200,1372221
3161,37282581000,1372221
3162,37274785100,1372212
3163,37267352000,1372212
3164,37064962600,1372215
3165,37282555600,1372215
3166,37275304600,1372215
3167,37282573700,1372214
3168,37282575100,1372214
3169,37282574800,1372214
3170,37282586000,1372274
3171,37268023800,1372274
3172,37274264300,1372250
3173,37283138700,1372250
3174,37275646700,1372250
3175,37279695300,1372191
3176,37279493500,1372191
3177,37281262900,1372191
3178,37282739200,1372191
3179,37282585700,1372279
3180,37282584600,1372279
3181,37268470700,1372279
3182,37282580800,1372279
3183,37282579400,1372279
3184,37282581800,1372279
3185,37282581200,1372279
3186,37282581400,1372279
3187,37271754900,1372192
3188,37266247700,1372192
3189,37282729800,1372192
3190,37282730800,1372192
3191,37273103500,1372192
3192,37282578800,1372252
3193,37282577900,1372252
3194,37086890374,1372252
3195,37271619500,1372252
3196,37086891084,1372252
3197,38298874700,1372252
3198,37085972587,1372252
3199,38258726800,1372272
3200,38253985500,1372272
3201,37282637800,1372272
3202,37282576500,1372219
3203,37265693000,1372219
3204,37282577100,1372219
3205,37282576400,1372219
3206,37282575100,1372196
3207,37282573700,1372196
3208,37282742400,1372196
3209,37282727900,1372196
3210,37282574800,1372196
3211,37266777200,1372196
3212,37277708500,1372278
3213,37275712600,1372278
3214,37269861400,1372278
3215,37277811400,1372278
3216,37277087200,1372278
3217,37276186200,1372262
3218,37349803800,1372172
3219,37282607500,1372269
3220,37282606200,1372269
3221,37282605500,1372269
3222,37275712600,1372269
3223,37282605200,1372269
3224,37282604600,1372269
3225,38272352000,1372270
3226,37275712600,1372270
3227,37282588000,1372270
3228,37277708500,1372270
3229,38275048800,1372270
3230,38277115900,1372270
3231,37282720500,1372193
3232,37282717500,1372193
3233,37282718200,1372193
3234,37284097700,1372265
3235,37282552900,1372265
3236,37282571800,1372265
3237,37282602100,1372223
3238,37266279000,1372223
3239,37282602800,1372223
3240,37282578300,1372264
3241,37284097700,1372264
3242,37282577800,1372264
3243,37282571800,1372264
3244,37282573600,1372264
3245,37266518200,1372180
3246,37275869400,1372180
3247,37273548600,1372180
3248,37267815000,1372180
3249,37282568500,1372180
3250,37269399700,1372271
3251,37282571800,1372271
3252,37282574300,1372271
3253,37282067000,1372229
3254,37267188300,1372178
3255,37281384800,1372178
3256,37282541900,1372195
3257,37282541100,1372195
3258,37267217400,1372259
3259,37275469600,1372259
3260,37282604200,1372268
3261,37282610900,1372268
3262,37282610600,1372268
3263,37282610100,1372268
3264,37284238900,1372268
3265,37270146700,1372268
3266,37282331300,1372268
3267,37270550600,1372268
3268,37282587100,1372280
3269,37282586700,1372280
3270,37282589200,1372280
3271,37284004900,1372280
3272,37282588300,1372280
3273,37273816400,1372183
3274,37282742400,1372183
3275,37282741400,1372183
3276,37266777200,1372183
3277,37282572400,1372257
3278,37282550400,1372257
3279,37282549400,1372257
3280,37282548300,1372257
3281,37282578800,1372257
3282,37283138400,1372251
3283,37283138700,1372251
3284,37282557300,1372251
3285,37282557600,1372251
3286,37282562700,1372260
3287,37272425500,1372260
3288,37282563500,1372260
3289,37282578800,1372258
3290,37085969204,1372258
3291,37085972587,1372258
3292,37085971960,1372258
3293,37085971700,1372258
3294,37085972376,1372258
3295,37275792500,1372231
3296,37282600600,1372231
3297,37269516700,1372231
3298,37269057900,1372231
3299,37282601500,1372231
3300,37277708500,1372277
3301,37275712600,1372277
3302,37283733200,1372187
3303,37276931400,1372187
3304,37275716100,1372187
3305,37283754100,1372234
3306,37273740800,1372236
3307,37277099300,1372236
3308,37268052800,1372236
3309,37416126400,1372242
3310,37067591000,1372242
3311,37273608100,1372242
3312,37279025800,1372242
3313,38297258200,1372242
3314,37280545800,1372242
3315,38284745400,1372242
3316,37268052800,1372242
3317,37273119700,1372242
3318,38269932000,1372228
3319,38277392600,1372228
3320,38273524000,1372228
3321,38270034700,1372228
3322,37282573400,1372228
3323,37267809900,1372197
3324,37085368197,1372197
3325,37282584400,1372281
3326,37267820900,1372281
3327,37279771900,1372281
3328,37275011600,1372275
3329,37274693600,1372275
3330,37275469600,1372275
3331,37280345200,1372275
3332,37268691800,1372220
3333,37282594600,1372220
3334,37282587800,1372220
3335,37270627100,1372220
3336,37282587400,1372220
3337,37282573500,1372177
3338,37282573000,1372177
3339,37268036500,1372177
3340,37282574100,1372177
3341,37268047100,1372177
3342,37280211200,1372233
3343,37275305400,1372233
3344,37280763200,1372182
3345,37273119700,1372182
3346,37282733800,1372184
3347,37282733100,1372184
3348,37274132700,1372184
3349,37062691700,1372184
3350,37282733200,1372184
3351,37282557800,1372210
3352,37282557100,1372210
3353,37282556700,1372210
3354,37278387400,1372210
3355,37282568100,1372253
3356,37266781000,1372253
3357,37282563100,1372200
3358,37267813100,1372200
3359,37267811400,1372200
3360,37291847800,1372181
3361,37266117500,1372181
3362,37282240200,1372181
3363,37282570500,1372201
3364,37277282100,1372201
3365,37282570000,1372201
3366,37282726800,1372190
3367,37282727500,1372190
3368,37282552200,1372190
3369,37283639900,1372186
3370,37275869400,1372186
3371,37282583900,1372239
3372,37282583400,1372239
3373,37282583100,1372239
3374,37282585600,1372239
3375,38183525100,1372239
3376,37282585200,1372239
3377,37282585000,1372239
3378,37282553200,1372230
3379,37282575100,1372230
3380,37284564500,1372240
3381,37282568400,1372240
3382,37282931600,1372240
3383,37282634700,1372216
3384,37284778600,1372216
3385,37282637000,1372216
3386,37282272000,1372216
3387,37265657600,1372267
3388,37282553800,1372267
3389,37282639600,1372273
3390,37282637800,1372273
3391,37282625600,1372273
3392,37282626600,1372273
3393,37282627400,1372273
3394,37282594500,1372217
3395,37273679700,1372217
3396,37264891100,1372217
3397,37282600100,1372255
3398,37280401000,1372255
3399,37282596600,1372255
3400,37283754100,1372255
3401,37266257200,1372238
3402,37282551500,1372238
3403,37282552200,1372238
3404,37277264800,1372218
3405,37282594900,1372218
3406,37268023800,1372218
3407,37282608500,1372276
3408,37282608000,1372276
3409,37267247900,1372179
3410,37268045000,1372179
3411,37281085800,1372179
3412,37274158800,1372179
3413,37937697100,1372284
3414,38201834500,1372284
3415,38247147100,1372284
3416,37275712600,1372284
3417,37282736800,1372171
3418,37282740200,1372175
3419,37268052800,1372175
3420,37282576300,1372209
3421,37275869400,1372209
3422,37280411700,1372208
3423,37285087600,1372208
3424,37282560200,1372208
3425,37282576200,1372254
