Author_ID,Name
37926551500,Benjamin W. Murphy
37299368000,Emden Gansner
37067270600,Bongshin Lee
37563799500,Mary Czerwinski
38256564300,A.O. Artero
38122822500,M.C.F. de Oliveira
37938693800,Gerald Gainant
37927697700,K.C. Cox
37932988400,Anilkumar Patro
37557769100,Shiping Huang
37554158700,Nishant Mehta
38271918800,M.J. Mohammadi-Aragh
37936804400,P. Krishnaswamy
37270222000,Robert Grossman
37939704200,Ellen Diep
37273754900,Robert J. K. Jacob
37939591100,Dinoj Surendran
37681355300,Fernanda B. Vargas
37928946300,Ethan Perry
37938416400,Ethan Howe
37323990900,Judith S. Donath
37288875000,Adel Ahmed
37326161000,Tim Dwyer
37553339300,Colin Murray Le
37554043900,Le Song (Song Ying)
37293511300,Ying Xin Wu
37282576200,D.J. Duke
37266247700,David A. Duce
37282622600,Santiago Lombeyda
37282578400,P. Djeu
37282571600,A. Thane
37282584800,Matus Straka
37282580100,M. Cervenansky
37282579200,Alexandra La Cruz
37282581900,Arnold Kochl
37268028700,M. Sramek
37064962600,L. Sun
37275304600,Xiaolei Shi
37282573700,Christoph Garth
37282586000,Michel Arjan Westenberg
37282585700,Michael Gleicher
37282584600,Thomas Brunet
37268470700,E. Nowak
37282580800,L. Osten
37282579400,Matthew Mcelwee
37282581800,K. Tanty
37282581200,A. Gepner
37282581400,Garet P Lahvis
37282729800,Musbah Sagar
37282577900,Andreas Disch
37086890374,J. Ehret
37271619500,Ralf Klein
37086891084,Sascha Kohn
38298874700,Dirk Zeckzer
37085972587,Michael Munchhofen
38258726800,P.C. Saunders
38253985500,Sean C. Garrick
37282577100,Rebecca M.Brannon
37282576400,Dave Coblentz
37282727900,Eduard Deines
37269861400,Jack Simon
37277811400,Mark S Brown
37277087200,David Miller
37276186200,D. Bradley
37282607500,Eduardo Hueso
37282606200,Igor Pivkin
37282605500,Sharon M. Swartz
37282605200,George Karniadakis
37282604600,Kenneth S. Breuer
38272352000,Vadim Slavin
37282588000,Robert Pelcovits
38275048800,George Loriot
38277115900,Andrew Callan-Jones
37282720500,Nate Hoobler
37284097700,Reuben Reyes
37282552900,Wendy Hodges
37266279000,Mark Robinson
37282578300,D. Guzman
37282577800,K. Gaither
37282573600,R. Wyatt
37266518200,D. Crawford
37273548600,Min-Yu Huang
37267815000,S. Klasky
37282568500,S. Ethier
37269399700,Gregory P. Johnson
37282574300,Victor M. Calo
37267188300,Qiang Du
37281384800,Xiaoquiang Wang
37282541900,Filip Sadlo
37267217400,Rong Xu
37275469600,Zhiyong Huang
37282604200,N. Schwarz
37282610900,Luc Renambot
37282610600,N. Krishnaprasad
37282610100,Venkatram Vishwanath
37284238900,J. Leigh
37270146700,A. Johnson
37282331300,G. Kent
37270550600,A. Nayak
37282587100,Bruce H. McCormick
37282586700,Purna Doddapaneni
37282589200,David Mayerich
37284004900,Zeki Melek
37282588300,John Keyser
37273816400,M. Magnor
37282741400,Neb Duric
37282572400,Jochen Ehret
37282550400,Achim Ebert
37282549400,Lars Schuchardt
37282548300,Heidrun Steinmetz
37283138400,Benjamin Bustos
37282557600,Tobias Schreck
37282562700,Gleb Bahmutov
37085969204,Gerhard Steinebach
37085971960,Inga Scheler
37085971700,Maja Ruby
37085972376,Wadl
37275792500,Sameep Mehta
37282600600,Kaden Hazzard
37269057900,Srinivasan Parthasarathy
37282601500,J. Wilkins
37283733200,Allen Sanderson
37273740800,Nan Zhang
37277099300,Wei Hong
37416126400,Feng Qiu
38297258200,Haik Lorenz
38284745400,Suzanne Yoakum-Stover
38269932000,Bartosz von Rymon-lipinski
38277392600,Nils Hanssen
38273524000,Thomas Jansen
38270034700,Lutz Ritter
37282584400,Thomas Wischgoll
37267820900,Elke Moritz
37275011600,Hang Yu
37274693600,Ee-Chien Chang
37280345200,Zhijian Zheng
37282587800,Rachel Mackenzie
37270627100,Robert Dougherty
37282587400,Brian Wandell
37282574100,Marc Alexander Schweitzer
37280211200,Ho-Lun Cheng
37275305400,Xinwei Shi
37280763200,Lujin Wang
37282733800,K. Santilli
37062691700,J. Dastur
37282557100,Nitin Jain
37282556700,A. Sud
37282568100,Michael Balzer
37282563100,Lok M. Hwa
37291847800,Wei Chen
37266117500,Liu Ren
37282570500,Steven Schkolne
37277282100,Hiroshi Ishii
37282583900,D. Jen
37282583400,Peter Parente
37282583100,Jonathan Robbins
37282585200,Alain Burette
37282585000,Richard Weinberg
37284564500,A. Roman
37282568400,Gaurav Garg
37282931600,Marc Levoy
37284778600,Andrei Hutanu
37265657600,E.C. Wyatt
37282553800,P. O'Leary
37273679700,Bryan Green
37280401000,Shigeo Takahashi
37266257200,Matej Mlejnek
37282551500,Anna Vilanova
37282594900,Katrin Bidmon
37282608500,Peter G. Sibley
37281085800,Juergen Schneider
37937697100,G.E. Marai
38247147100,Stuart Andrews
37282736800,W.S. Geisler
37280411700,C.H. Lee
37285087600,Xuejun Hao
37268675600,Alireza Entezari
37282718000,Ramsay Dyer
37272616700,Xiaohong Bao
37282589400,Michael Shafae
37276454300,Yan-Jen Su
37276909600,Chi-Tang Chang
37282591400,John Harer
37278509300,Vijay Natarajan
37282625300,Alexandre Gillet
37282613800,Michel Sanner
37282612900,Daniel Stoffler
37282613100,David S. Goodsell
37283384700,Arthur Olson
37274039300,Lan A. Li
37268272100,Darryl T. Ernst
37282555700,Milos Sramek
37281026700,Yuan Chen
37279448300,M. Jin
37281424800,Yalin Wang
37272109300,S.-T. Yau
37068514100,X. Gu
37062257300,Steve Eick
37267504500,David Kirk
37280282700,Bill Mark
38181775000,Ross T. Whitaker
37277530100,Louis Feng
37282726600,B. Jeremic
37273640900,Yuan Zhou
37282552800,Wei Qiao
37276713300,Deborah A. Payne
38286312800,Bobbie-Jo M. Webb-Robertson
37282542600,R. Strzodka
37282704500,Russell Gayle
37282594800,Anne Rice
37282588200,Matei Mancas
37288625500,Bernard Gosselin
37276857300,BenoÃ®t Macq
37284272300,D. Xue
37282899400,Michael Brasher
37280939900,Y. Kim
37283212000,Michiel van de Panne
37282707800,Jeff Inman
37269487100,Greg Roth
37270727300,André Neubauer
37282642600,Stefan Wolfsberger
37282643000,M.-T. Forster
37267821300,K. Buhler
37560924800,Georg Zotti
37550791300,Jeffrey Heer
37390972800,Danah Boyd
37550821300,Gerard Lommerse
37550820700,Freek Nossin
37561415800,James Slack
37565728600,Kristian Hildebrand
37560414100,Shengdong Zhao
37388674500,Mark Chignell
37555057000,Kang Shi
37283481700,Pourang Irani
37559018700,B. Li
37266113100,Alan Turner
37550755900,Patrick Mackey
37553253600,Shaun Moon
37354354100,Stefano Foresti
37561234600,D. Fleischer
37552262100,Jargen Lerner
38229352000,Fabian Bendix
37546939800,Camilla Forsell
37567225900,Stefan Seipel
37550762600,E.B. Chlan
37283245900,Mikael Jern
37550785900,Elena Fanea
37297057400,Tobias Isenberg
37560536200,Leland Wilkinson
37548165700,Anushka Anand
37289526000,T. Saito
37550723900,H.N. Miyamura
37558894100,M. Yamamoto
37554270200,H. Saito
37550743700,Y. Hoshiya
37550743200,T. Kaseda
37548307800,Zhen Wen
37567125300,Vikram Aggarwal
37550761800,Poonam Shanbhag
37550734100,Kenneth R. Allendoerfer
37550734900,Serge Aluker
37550735400,G. Panjwani
37560563600,Jason M. Proctor
37550735800,D. Sturtz
37555142200,M. Vukovic
37086716530,Doantam Phan
37836526900,Ling Xiao
37086713679,R. Yeh
38262580000,Patrick Riehmann
37550731200,Manfred Hanfler
37282977500,â€ªBernd Froehlich
37555373200,Patrick P. C. Lee
37859742700,R. Rao
37086779578,Tony Jewitt
37554778300,Andrew Wilson
37550865700,Ovidio Mallo
37403333700,Mario Hlawitschka
37426637700,Alisa Neeman
37550806200,Francois Bertel
37282730300,Mathieu Malaterre
37297733900,P.P. Pebay
37550808200,Saurabh Tendulkar
37550878500,Bart Moberts
37550815500,Frank Enders
37550815800,Natascha Sauber
37397398200,Dorit Merhof
37550816800,Christopher Nimsky
37550793100,Jorik Blaas
37373834100,Charl P. Botha
37562170500,Bart Peters
37550873700,Kondratieva
37565577300,Alethea Bair
37558107200,J.L. Williams
37398872700,R.E. Hiromoto
37561217000,P.C.D. Robert
37550837300,Stefan Eilemann
37550851600,Christophe Mion
37550881400,Alain Filbois
37300353800,N. D. Cornea
37283058900,P. Min
37552214500,Jeremie Allard
37298514300,Bruno Raffin
37550938300,Bekins
37543023400,Jan Mohring
37550794800,Jevgenij Jegorov
37553725000,Matthew Hall
37562414000,Alex Betts
37550805000,David Pointer
37297042900,Volodymyr Kindratenko
37565304300,Louis Bavoil
37426872800,Steven P. Callahan
37283149600,Juliana Freire
37550809300,Carlos E. Scheidegger
37549893300,Huy T. Vo
37283413300,Kurt Stockinger
37281789600,John Shalf
37278663800,K. Wu
37326523400,Scott Atchley
37550810200,Ralf Kaehler
37267034700,J.L.D. Comba
37563807000,Henrik Buchholz
37411882800,Hank Childs
37550795800,Eric Brugger
37346846400,Jeremy S. Meredith
37421706200,Mark C. Miller
37393104100,Brad Whitlock
37267810600,Thomas Klein
37295481500,Magnus Strengert
37559775500,Hui Zhang
37565750700,Laurent Castanie
37565729200,Andrei Lintu
37063105600,Fernando Vega Higuera
38270776800,Rudolf Fahlbusch
37372696400,Guenther Greiner
37541583800,Ofri Sadowsky
37277162900,Russell H. Taylor
37555625100,Adam Huang
37554808100,D. Roy
37272388000,Marek Franaszek
37272385900,Ronald M Summers
37266085500,Robert L. Van Uitert Jr
37567174900,Abraham Stephens
37396865100,Marek Korkusinski
37270404800,Gerhard Klimeck
37403856700,Xiaoru Yuan
37565615300,Minh X. Nguyen
37561423700,David H. Porter
37565784300,Oliver Staubli
37565771500,Daniel Gubler
37297252300,Steven Langer
37550100100,Randall Frank
37565780200,Gregor Schlosser
37282925900,Carlos D. Correa
37374952000,D. Rafiei
37548260500,Ola Nilsson
37554064200,Manuel M. Oliveira
37403588300,John C. Anderson
37551867600,Janine C. Bennett
37565717200,Jose De Corral
37266826500,L. Linsen
37565747300,J. Locherbach
37373626700,M. Berth
37565923700,J. Bernhardt
37548257400,D. Becher
38274691700,Dan A. Alcantara
38275103600,Cindy Goh
38273169100,Yong J. Kil
38274069300,Eric Delson
38277123500,Will Harcourt-Smith
38180785300,F.J. Rohlf
38271062200,Katherine St. John
37397347800,Ulrich Rist
37553759000,Xiangong Ye
37565765400,Marshburn
37317839500,Benjamin G. Wilde
37305546200,Kalpit Desai
37307858300,J. K. Fisher
37320590500,Jeremy Cribb
37085988766,E. Timothy O'Brien
37564918200,Abdelkrim Mebarki
37267968100,Tomoyuki Nishita
37562536700,Maria C. Velez
37424321800,Marilyn Tremaine
38185294800,D.E. Huber
37283034900,Arthur Kirkpatrick
37565721800,Marios Nicolaou
37870001700,A. Gyulassy
37549373300,Arjeh M. Cohen
37419557300,Beresford N. Parlett
37085987281,C. Garner
37276603700,X. Gu
37555056800,K. Shi
37565757600,Jason Cantarella
37565756700,Michael Piatek
37565755600,â€ªEric Rawdon
37566814000,Jonathan Konieczny
37565717100,Clement Shimizu
37548566400,Dâ€™nardo Colucci
37085988984,M. Mlejnek
37078900500,R. van der Rijt
37566263900,Harrie van den Bosch
37374887400,Frans A. Gerritsen
37565763400,Alexander Wiebel
37559438200,Sheng-Chuan Wang
37565764600,Jan Sahner
37087919738,Marc Borchers
37565763500,Martin Falk
37087920174,Oliver Fechtig
37087916501,Regine Frank
37565762400,Frank Grave
37087917032,Andreas King
37560948000,Ute Kraus
37557887000,T. Muller
37087916570,H.-P. Nollert
37087920333,I.R. Mendez
37300293200,T. Schafhitzel
37565757900,S. Schar
37087920230,Gordon C. Zahn
37087917427,M. Zatloukal
37283630900,Frederik Schramm
37565744300,R.P. Botchen
37265895700,Stefan Bruckner
37278517400,Alark Joshi
37828702100,Joachim Georgii
37294992500,Carsten Stoll
37565760800,Nikolai A. Svakhine
37557344300,Yun Jang
37280728200,Tien Nguyen
37836748400,Jin Zhang
37836983300,David J Muraki
37835889100,Lewis W.f. Li
37400967400,Frederick W.b. Li
37271835000,Rynson W.h. Lau
37671605200,Zhanping Liu
37828782100,Joe Groner
37828783300,Wojciech Burakiewicz
37824731300,Min S. Chong
37823691100,Neeraj Krishnan
37560039000,Yuyan Song
38270813300,Jing Ye
38272910400,Sonia Lasher-Trapp
38276233500,Mike Baldwin
37294938400,Adam Perer
37828782600,Ezekiel S. Bhasker
37827510800,Pinaki Sinha
37828701300,Peter Rautek
37691047700,Joachim Bottger
37838754300,Frank Michel
37837582600,Timothy Sandstrom
38272355300,Ketan Mehta
37294318400,Carl-fredrik Westin
37298478100,Ken Been
37827862300,Eli Daiches
38467585700,Chee Yap
37283380700,Geoffrey Ellis
37283381700,Alan Dix
37829586000,Marta A. Kersten-Oertel
37828778600,Niko Troje
37361469900,Randy Ellis
37960251500,Greg Smith
37449089000,Brian Meyers
38245686000,Daniel Robbins
37955052000,Desney S. Tan
37827249700,Malcolm Wallace
37591074800,Rita Borgo
37377709700,Colin Runciman
37827881300,Danny Holten
37828700500,Calle Winskog
37604521200,Anders Persson
37284209100,Claes Lundstrom
37589324500,Maik Keller
37623778100,Peter Kohlmann
37840129300,John M. Schreiner
37393469800,Michael McLennan
37393471900,Rick Kennell
37426689600,Miquel Feixas
37396572900,Mateu Sbert
37824387300,Markus Sonntag
37280794900,Haitao Zhang
37830883100,Jameson Miller
37828726400,Cory Quammen
37828722500,Matthew Fleenor
37333454000,Qingmin Shi
37276261200,Joseph JaJa
37839948300,Nathalie Henry
37834977900,Lingxiao Zhao
37591606800,Javier Bescos
37841616400,Qingguang Cui
37428381900,Brian Duffy
37841323500,Barry Denby
37561646300,Aleks Aris
37826572100,Kenichi Yoshida
37324632500,Kenji Shimada
37588185500,Minsu Ahn
37326465500,Igor Guskov
37281130900,Seungyong Lee
37823192400,Matej Novotny
37645939800,Felix Ritter
37824134900,Christian Hansen
37828698600,Volker Dicken
37828698700,Olaf Konrad
37836140000,Youngmin Kim
37558024300,Wan-chiu Li
37828763300,Bruno Vallet
37831619000,Nicolas Ray
37828700000,Markus Glatter
37828698800,Colin Mollenhour
37835045200,Yinggang Li
37336329800,Chi-wing Fu
37396011500,D. Archambault
37839290200,Andrew Mehler
37828493400,Yunfan Bao
37539506500,Xin Li
37311551500,Yue Wang
37088509037,Daniel Acevedo
37550898300,Beth Yost
37827874500,Jens Gerken
37326200300,Harald Reiterer
37544952000,Pier Francesco Cortese
37267058300,Giuseppe Di Battista
37827870000,Antonello Moneta
37267060000,Maurizio Patrignani
37294504700,Maurizio Pizzonia
37284319900,A. Mascarenhas
37080335000,Paul L. Miller
37823091200,Kenneth W. Waters
38488125800,A. Johannes Pretorius
37828724200,Jean Sreng
37295204100,Anatole Lecuyer
37828726000,Christine Megard
37297749600,Claude Andriot
37340174000,Pernette Verschure
37829295700,Rudy Hashim
37591073500,Ian Thornton
37828699700,Cem Yuksel
37410427900,Christian Heine
37827878900,Christoph Flamm
37271796900,Ivo L. Hofacker
37271818100,Peter F. Stadler
37827878600,Danny Dorling
37827879900,Anna Barford
37840240600,Mark Newman
37827870300,Roel Vliegen
37838731500,Erik-Jan van der Linden
37830092200,Paul E. Keel
38274230400,Monika Jankun-Kelly
37268671300,Jean Scholtz
37838214600,Justin Mauger
37662038500,Alan Ratner
37347571400,Mark Sifer
37830130000,Jerry Alan Fails
37590950600,Amy K. Karlson
37565888100,Layla Shahamat
37837705900,Julie Heiser
37948663500,Theresa O'Connell
37837224000,Sharon Laskowski
37829093300,Zaixian Xie
37291403000,Hyunmo Kang
37271216800,Jianping Fan
37300421500,Daniel Hubball
37404899900,Yuli Gao
37275772500,Hangzai Luo
37830097900,David Fyfe
37829187900,Anthony Robinson
37838441900,Deryck Holdsworth
37830095400,Donna Peuquet
37604342500,Pascale Proulx
37823346300,Sumeet Tandon
37830130500,Adam Bodnar
37704437400,David Schroh
37594531000,Robert Harper
37831461700,Mustafa Bilgic
37829618300,Louis Licamele
37829614900,Lise Getoor
37830159400,Fidelia Ibekwe-SanJuan
37840812000,Eric SanJuan
37266330000,Shin'ichi Satoh
37284824700,George Chin
37296890200,Avin Pattath
37296901100,Brian Bue
37290193000,Xuan Zhong
37830267200,Aaron Ault
37273340400,Edward Coyle
37538916500,Weichao Wang
37545504600,Aidong Lu
37840462500,John Gerth
37551989600,Scott Campbell
37829631700,Eli Dart
38276188200,Kesheng Wu
37392086200,Florian Mansmann
37840264500,Susan E. Brennan
37418690100,Greg Zelinsky
37284911300,IV Ramakrishnan
37344836300,David S. Warren
37823184000,Bongwon Suh
37830268500,Bryan A. Pendleton
37830251400,John W. Bodnar
37265587000,Roberto Theron
38254012600,Ji Soo Yi
37673524700,Youn-ah Kang
37085483251,John Stasko
37428064500,J.A. Jacko
37945247900,Nathaniel Fout
37842366200,Ove Daae Lampe
37945246100,Nathalie Reuter
37395482900,Luke J. Gosink
38558020600,Wes Bethel
37669874100,Christopher Collins
37372351600,Brian Rexroad
37662432200,Daniel Sheleheda
37306509700,Wing-Yi Chan
37854704700,Anbang Xu
37088377822,Kai-Lun Chung
37088377523,Kai-Hon Lau
37320676800,Ping Guo
37990427800,Paul Navratil
37087711606,Jarrett Johnson
37945346700,Volker Bromm
37567251500,Nivedita R. Kadaba
37945332900,Jason Leboe
37875062100,Ying Tu
37085973191,Thorsten Holtkaemper
37881121400,Hongwei Li
37967789400,Vid Petrovic
37949613300,James Fallon
37282967400,Falko Kuester
38300073400,Niranjan Damera-Venkata
37596623500,Nelson Chang
38359782300,Jeffrey Dicarlo
37293389400,Bongshin Lee
37629748900,Xuexiang Xie
37532431100,Ying He
37271188400,Feng Tian
37282337400,Hock-Soon Seah
37945254300,Renaud Blanch
38342554600,Eric Lecolinet
37945316800,Zachary Pousman
37329261300,Michael Mateas
37703642700,Eva Schuberth
37680882500,Peter Zolliker
37601156200,Yi Wang
37875473700,Enylton M Coelho
37282977600,Doug A. Bowman
37945275200,Scott Dillard
37377270300,John Bingert
37305284400,Dan Thoma
37869997400,Maurice Termeer
37086889017,Javier Olivan Bescos
37374875300,Marcel Breeuwer
37645639800,Florian Gerhardt
37088033885,Hagen Hans
37279264300,Andrei C. Jalba
37279298200,Jos B.T.M. Roerdink
37605079900,Jason Dykes
37945380100,Chris Brunsdon
37739295500,Martin Graham
37869538100,Dominic Schneider
37409575800,Johanna Beyer
37606258500,Christian Lauterbach
37883391100,Anish Chandak
37282958300,Ingo Wald
37412440500,Heiko Friedrich
37692671900,Aaron Knoll
37591317800,Petra Isenberg
37268212100,Won-Ki Jeong
37830031800,P. Thomas Fletcher
37958455500,Ran Tao
37424645600,Steffen Oeltz-Jafra
37546620600,Philipp Muigg
37399045100,Jo Wood
37590960700,Aiden Slingsby
37548107100,Keith Clarke
37621921500,Warren Hunt
37665456000,Kristin Potter
37401656800,Pradeep Sen
38281584100,Martin Hering-Bertram
37592409400,Remco Chang
37948880500,Ginette Wessel
37945352600,Eric Sauda
37275296400,Fang Xu
37945247700,Neophytou Neophytos
37882969500,Greg Cipriano
37830149600,Jesse Kriss
37542455400,Matt McKeon
37873130000,Heidi Lam
37587984100,Robert Kincaid
37280035100,Randall Smith
37282920800,Richard Pawlicki
37945249900,István Kókai
37956948500,Jörg Finger
37281818300,Thomas Vetter
37946182500,Michael Schlemmer
37945209200,Manuel Heringer
37945208900,Florian Morr
37927188200,Ray Juang
37945343600,Krzysztof Niski
37647314800,David Koop
37945380800,Wesley Willett
37953777500,Alfred R. Fuller
37945292600,Robert J. Zawadzki
37964205700,Stacey Choi
37950733300,John S. Werner
37957484800,Yi Mao
37954686000,Joshua Dillon
37427770800,Guy Lebanon
37965943900,Yuan Chen
37955208400,Julian Krolik
37400391300,Christoph Heinzl
37947609000,Johann Kastner
37294450700,Tim McGraw
37294453300,Mariappan Nadar
37568763300,David Sprague
37956239000,Fuqu Wu
37952248400,Wing Yan So
37541275000,Jesus Caban
37948935700,John Biddiscombe
37282729500,Berk Geveci
37284250900,Kenneth Moreland
37606352800,Thomas Schultz
37943750000,William Barth
37967296500,Christopher Burns
37564728700,Miriah Meyer
37320622500,Eduardo Bringa
37848485600,Andrew Higginbotham
37590934100,Sebastian Grottel
37287276500,Guido Reina
37087287903,Jadran Vrabec
37393638200,Heike Janicke
37610396000,Yuri Ivanov
37269410400,Christopher Wren
37408858200,Alexander Sorokin
37952472500,Ishwinder Kaur
37956021200,Stephen Few
37870000300,Mike Cammarano
37087587933,Xin Dong
37876908500,Bryan Chan
37604514900,Justin Talbot
37284235600,Alon Halevy
37880213000,Chi-Chun Pan
37286730000,Prasenjit Mitra
37294440400,Firdaus Janoos
37966484200,Shantanu Singh
37827945300,Okan Irfanoglu
37324916700,Richard Parent
37425695700,Ryan Eccles
37283047100,Gennady Andrienko
37283047700,Natalia Andrienko
37945217400,Ulrich Bartling
37404975800,Sung Ye Kim
37945218200,Angela Mellema
37088052560,Timothy Collinss
37396008400,Ross Maciejewski
37945189900,Benjamin Tyner
37959894600,Cheng Zheng
37397099000,Rimma V. Nehme
37374971700,Mourad Ouzzani
37646590100,Shaun Grannis
37945190400,Lawrence T. Glickman
37708756000,Daniel R. Tesone
37550746600,John R. Goodall
38556669100,M. Andrew Eick
38557746300,Jesse Fugitt
38556117300,Brian Horst
38559382900,Maxim Khailo
38559589300,Russell A. Lankenau
37945288700,Gregory A. Dasch
37945292000,Marina E. Eremeeva
37966748000,Di Yang
37944542400,Eun Ju Nam
37836058500,Yiping Han
37945190700,Alla Zelenyuk
37947994000,Dan Imre
37563668400,Dominik Morent
37946651100,Ana Maria Cuadros
37590969400,Fernando Vieira Paulovich
38331135000,Guilherme Pimentel Telles
37591207400,Daniel Keim
37545990500,Dongning Luo
38267713800,Enrico Bertini
37948939200,Patrick Hertzog
37428446300,Carsten Gorg
37592993600,Zhicheng Liu
37968367000,Kanupriya Singhal
37065849000,Daniel Russell
37946538100,Aniket Kittur
37297278600,Evan Suma
37548028800,Caroline Ziemkiewicz
37960273700,Daniel Kern
37967877700,Agus Sudjianto
37296761400,Loretta Auvil
37565890900,Xavier Llora
37426811400,Duane Searsmith
37946702100,Kelly Searsmith
37946768100,Lynn Schwendiman
37957250200,Jonathan McLean
37970751200,Jonathan Larson
37949736600,Neel Parekh
37681468200,Yedendra B. Shrinivasan
37966902300,Anuj Jaiswal
37878910400,Junyan Luo
37955194300,William Chao
37958326000,Daniel Ha
37959707800,Kevin Ho
37946773000,Linda Kaastra
37962435000,Minjung Kim
38181511600,Andrew Wade
37267458000,Brian Fisher
37691176100,Lisa Singh
37964473000,Jae Choi
37966125200,Sang-joon Lee
37946376100,Sarah Gigitashvilli
37958923500,James Wilson
37062416800,Palmyra Catravas
37853099200,Guoray Cai
37564069800,Cecilia R. Aragon
37272122100,Stephen J. Bailey
37868031100,Sarah Poon
37948511900,Karl J. Runge
37874439800,Rollin C. Thomas
37829627200,Joe Kielman
37278563100,John Dill
37288138500,Xiaoyan Fu
37291728000,Seok-Hee Hong
37961817500,Quan Hoang Nguyen
37273812200,Kai Xu
37721458000,Lynn Chien
37326091400,Annie Tat
37946706100,Patricia Enns
37968125800,Winniefried Kuan
37872420000,Ian Turton
37944468900,John Greenfield
37931637200,Eric Stanton
37681611000,Timothy Shead
37570533600,Lisa Ice
37698159600,Jeffrey Baumes
37882399100,Giovane R. Kuhn
37349793000,Leandro A. F. Fernandes
37874722500,Micah Taylor
37401362100,Zhimin Ren
37878688900,Minho Kim
37288759800,Jörg Peters
37869987100,Michael Böttinger
37869962900,Aaron Barsky
37869963200,Jennifer Gardy
37869985900,Sven Bachthaler
37587634700,Kai Burger
37412991300,Nancy J Nersessian
37867422200,Carlos Dietrich
37329407400,Luciana Nedel
37398059300,Xiaoning Qian
38263277600,Donald P. Dione
37869716400,Ketan Bulsara
38181319900,Christopher Breuer
37267968800,Albert J. Sinusas
37294174000,Xenophon Papademetris
37870005900,Patrick Degener
37867979100,Ruwen Schnabel
37719871100,Christopher Schwartz
37603822300,Ronald Fernandez
37869968000,Uta Hinrichs
38270396300,Tonya Smith-Jackson
38277307300,David Bailey
37876923500,Sarah Peck
38272259600,Swethan Anand
38274138400,Trevor Kennedy
38273772900,Yernar Abdrazakov
37354163600,Kim Marriott
37867195800,Falk Schreiber
37372661500,Peter Stuckey
37872168500,Michael Woodward
37867777700,Michael Wybrow
37407536000,Yu-Shuen Wang
37277268400,Tong-Yee Lee
37324166000,Chiew-Lan Tai
37087758000,Han Krishnan
38271045600,Jennis Meyer-Spradow
37273031400,Lars Stegger
37282207200,Christian Döring
37295281400,Timo Ropinski
37391623900,Weiwei Cui
37405368200,Hong Zhou
37293190400,Xiaoming Li
37285799200,Jing Hua
37868989800,Zhaoqiang Lai
37290589700,Ming Dong
37413699200,Anastasia
37401024100,Hongfeng Yu
37546620000,Johannes Kehrer
37869982700,Florian LadstÃƒÂ¤dter
37884365600,Andrea Steiner
38017008700,Wolfgang Freiler
38319785600,Bernd Hentschel
37870001300,Irene Tedjo
37867688300,Markus Probst
38352396500,Marc Wolter
37865964700,Marek Behr
37330529700,Christian Bischof
37391845800,Torsten Kuhlen
37272650400,Denis Gracanin
38188282900,Mario Jelovic
38273544100,Christof Rezk-Salama
37846851700,Thomas Höllt
37869963700,Georg Geier
38273712900,Thomas Pabel
37591215700,Thomas Butkiewicz
37606064200,Wenwen Dou
37869995900,Martin Luboschik
37869995100,Hilko Cords
37532721900,Yuntao Jia
37869982300,Jared Hoberock
37869717400,Dustin Scheinost
37294407100,Kenneth Vives
37290937600,Dennis Spencer
37284143200,Lawrence Staib
37590932700,Pierre Dragicevic
37882135400,Frank van Ham
37299311900,Christopher Muelder
37869733800,Christian Ledergerber
37401176900,Ming-Yuen Chan
37406959900,Ka-Kei Chung
37306814700,Wai-Ho Mak
37407308300,Yingcai Wu
37088413533,Arno Kruger
37869714800,Christoph Kubisch
37546436800,Gero Straub
37643113600,Paul Rosenthal
37869714300,Wolfram vonFunck
37868017200,Lee Byron
37590653700,Tran Van Long
37869996100,Stephan Rosswog
37402844200,Daniel Patel
37884872900,Christopher Giertsen
37869961500,John Thurmond
37869959900,John Gjelberg
37869996300,John Sharko
37873595500,Kaichi Zhou
37398562200,Eugene Zhang
37739087200,Jiˇr´ı Bittner
37869988300,Michael Buser
37590950400,Marian Dörk
37276124700,Carey Williamson
37865597100,Paul Kidwell
37884259000,Louise Abbott
37877444800,Leslie Wu
37866652600,Eike Nagel
37866648000,Bela Soni
37410066100,Sean Ahern
37672397100,Jamison Daniel
37878399300,Mario Romero
37300431800,Jay Summet
37297994200,Gregory Abowd
37869715500,Geoffrey Draper
37448812400,Richard Riesenfeld
37869737100,GaÃ«l Guennebaud
37877709100,Moritz BÃ¤cher
37606179600,Jürgen Bernard
37872455800,Tatiana Tekusova
37449689200,Jorn Kohlhammer
37866298300,Mario Valle
37570687200,Artem R. Oganov
37592970300,Supriya Garg
37085949068,Julia Eunju Nam
37871736600,Gregory S. Aldering
37867573100,Robert Quimby
37396006000,Stephen Rudolph
38512951900,Ryan Hafen
37872486500,Ahmad M. Abusalah
38179941700,Mohamed Yakout
37867664300,Michael Wade
37881321800,Sye-Min Chan
37392085400,Peter Bak
37270862400,Mark Last
37872415700,Guy Danon
37403562900,Tera Marie Green
37282252000,Eric A. Bier
37400451800,Dong Hyun Jeong
37601288800,Heather Richter Lipford
37601289000,Felesia Stukes
37681662800,Anya Savikhin
37867220900,Aaron Hoff
37884821400,Matthew Hurst
37673742400,Chandan K. Reddy
38277298500,Snehal Pokharkar
37331517300,Tin Kam Ho
37700619200,William A. Pike
37686679000,Joe Bruce
37295089300,Bob Baddeley
37872380700,Daniel Best
37867848700,Lyndsey Franklin
37352747200,Richard May
37866654000,Douglas M. Rice
37295087900,Rick Riensche
37697482300,Katarina Younkin
37404663400,Chen Yu
